date,temperature_2m_mean_central_iowa,temperature_2m_max_central_iowa,temperature_2m_min_central_iowa,precipitation_sum_central_iowa,soil_moisture_0_to_7cm_mean_central_iowa,soil_moisture_7_to_28cm_mean_central_iowa,soil_moisture_28_to_100cm_mean_central_iowa,soil_moisture_0_to_100cm_mean_central_iowa,soil_temperature_0_to_7cm_mean_central_iowa,et0_fao_evapotranspiration_sum_central_iowa,relative_humidity_2m_mean_central_iowa,vapour_pressure_deficit_max_central_iowa,wet_bulb_temperature_2m_mean_central_iowa,snowfall_water_equivalent_sum_central_iowa,wind_speed_10m_max_central_iowa,temperature_2m_mean_central_illinois,temperature_2m_max_central_illinois,temperature_2m_min_central_illinois,precipitation_sum_central_illinois,soil_moisture_0_to_7cm_mean_central_illinois,soil_moisture_7_to_28cm_mean_central_illinois,soil_moisture_28_to_100cm_mean_central_illinois,soil_moisture_0_to_100cm_mean_central_illinois,soil_temperature_0_to_7cm_mean_central_illinois,et0_fao_evapotranspiration_sum_central_illinois,relative_humidity_2m_mean_central_illinois,vapour_pressure_deficit_max_central_illinois,wet_bulb_temperature_2m_mean_central_illinois,snowfall_water_equivalent_sum_central_illinois,wind_speed_10m_max_central_illinois,temperature_2m_mean_central_indiana,temperature_2m_max_central_indiana,temperature_2m_min_central_indiana,precipitation_sum_central_indiana,soil_moisture_0_to_7cm_mean_central_indiana,soil_moisture_7_to_28cm_mean_central_indiana,soil_moisture_28_to_100cm_mean_central_indiana,soil_moisture_0_to_100cm_mean_central_indiana,soil_temperature_0_to_7cm_mean_central_indiana,et0_fao_evapotranspiration_sum_central_indiana,relative_humidity_2m_mean_central_indiana,vapour_pressure_deficit_max_central_indiana,wet_bulb_temperature_2m_mean_central_indiana,snowfall_water_equivalent_sum_central_indiana,wind_speed_10m_max_central_indiana,temperature_2m_mean_mato_grosso,temperature_2m_max_mato_grosso,temperature_2m_min_mato_grosso,precipitation_sum_mato_grosso,soil_moisture_0_to_7cm_mean_mato_grosso,soil_moisture_7_to_28cm_mean_mato_grosso,soil_moisture_28_to_100cm_mean_mato_grosso,soil_moisture_0_to_100cm_mean_mato_grosso,soil_temperature_0_to_7cm_mean_mato_grosso,et0_fao_evapotranspiration_sum_mato_grosso,relative_humidity_2m_mean_mato_grosso,vapour_pressure_deficit_max_mato_grosso,wet_bulb_temperature_2m_mean_mato_grosso,snowfall_water_equivalent_sum_mato_grosso,wind_speed_10m_max_mato_grosso,temperature_2m_mean_parana,temperature_2m_max_parana,temperature_2m_min_parana,precipitation_sum_parana,soil_moisture_0_to_7cm_mean_parana,soil_moisture_7_to_28cm_mean_parana,soil_moisture_28_to_100cm_mean_parana,soil_moisture_0_to_100cm_mean_parana,soil_temperature_0_to_7cm_mean_parana,et0_fao_evapotranspiration_sum_parana,relative_humidity_2m_mean_parana,vapour_pressure_deficit_max_parana,wet_bulb_temperature_2m_mean_parana,snowfall_water_equivalent_sum_parana,wind_speed_10m_max_parana,temperature_2m_mean_rio_grande_sul,temperature_2m_max_rio_grande_sul,temperature_2m_min_rio_grande_sul,precipitation_sum_rio_grande_sul,soil_moisture_0_to_7cm_mean_rio_grande_sul,soil_moisture_7_to_28cm_mean_rio_grande_sul,soil_moisture_28_to_100cm_mean_rio_grande_sul,soil_moisture_0_to_100cm_mean_rio_grande_sul,soil_temperature_0_to_7cm_mean_rio_grande_sul,et0_fao_evapotranspiration_sum_rio_grande_sul,relative_humidity_2m_mean_rio_grande_sul,vapour_pressure_deficit_max_rio_grande_sul,wet_bulb_temperature_2m_mean_rio_grande_sul,snowfall_water_equivalent_sum_rio_grande_sul,wind_speed_10m_max_rio_grande_sul,temperature_2m_mean_kansas,temperature_2m_max_kansas,temperature_2m_min_kansas,precipitation_sum_kansas,soil_moisture_0_to_7cm_mean_kansas,soil_moisture_7_to_28cm_mean_kansas,soil_moisture_28_to_100cm_mean_kansas,soil_moisture_0_to_100cm_mean_kansas,soil_temperature_0_to_7cm_mean_kansas,et0_fao_evapotranspiration_sum_kansas,relative_humidity_2m_mean_kansas,vapour_pressure_deficit_max_kansas,wet_bulb_temperature_2m_mean_kansas,snowfall_water_equivalent_sum_kansas,wind_speed_10m_max_kansas,temperature_2m_mean_oklahoma,temperature_2m_max_oklahoma,temperature_2m_min_oklahoma,precipitation_sum_oklahoma,soil_moisture_0_to_7cm_mean_oklahoma,soil_moisture_7_to_28cm_mean_oklahoma,soil_moisture_28_to_100cm_mean_oklahoma,soil_moisture_0_to_100cm_mean_oklahoma,soil_temperature_0_to_7cm_mean_oklahoma,et0_fao_evapotranspiration_sum_oklahoma,relative_humidity_2m_mean_oklahoma,vapour_pressure_deficit_max_oklahoma,wet_bulb_temperature_2m_mean_oklahoma,snowfall_water_equivalent_sum_oklahoma,wind_speed_10m_max_oklahoma,temperature_2m_mean_north_dakota,temperature_2m_max_north_dakota,temperature_2m_min_north_dakota,precipitation_sum_north_dakota,soil_moisture_0_to_7cm_mean_north_dakota,soil_moisture_7_to_28cm_mean_north_dakota,soil_moisture_28_to_100cm_mean_north_dakota,soil_moisture_0_to_100cm_mean_north_dakota,soil_temperature_0_to_7cm_mean_north_dakota,et0_fao_evapotranspiration_sum_north_dakota,relative_humidity_2m_mean_north_dakota,vapour_pressure_deficit_max_north_dakota,wet_bulb_temperature_2m_mean_north_dakota,snowfall_water_equivalent_sum_north_dakota,wind_speed_10m_max_north_dakota,temperature_2m_mean_korla,temperature_2m_max_korla,temperature_2m_min_korla,precipitation_sum_korla,soil_moisture_0_to_7cm_mean_korla,soil_moisture_7_to_28cm_mean_korla,soil_moisture_28_to_100cm_mean_korla,soil_moisture_0_to_100cm_mean_korla,soil_temperature_0_to_7cm_mean_korla,et0_fao_evapotranspiration_sum_korla,relative_humidity_2m_mean_korla,vapour_pressure_deficit_max_korla,wet_bulb_temperature_2m_mean_korla,snowfall_water_equivalent_sum_korla,wind_speed_10m_max_korla,temperature_2m_mean_rajkot,temperature_2m_max_rajkot,temperature_2m_min_rajkot,precipitation_sum_rajkot,soil_moisture_0_to_7cm_mean_rajkot,soil_moisture_7_to_28cm_mean_rajkot,soil_moisture_28_to_100cm_mean_rajkot,soil_moisture_0_to_100cm_mean_rajkot,soil_temperature_0_to_7cm_mean_rajkot,et0_fao_evapotranspiration_sum_rajkot,relative_humidity_2m_mean_rajkot,vapour_pressure_deficit_max_rajkot,wet_bulb_temperature_2m_mean_rajkot,snowfall_water_equivalent_sum_rajkot,wind_speed_10m_max_rajkot,temperature_2m_mean_nagpur,temperature_2m_max_nagpur,temperature_2m_min_nagpur,precipitation_sum_nagpur,soil_moisture_0_to_7cm_mean_nagpur,soil_moisture_7_to_28cm_mean_nagpur,soil_moisture_28_to_100cm_mean_nagpur,soil_moisture_0_to_100cm_mean_nagpur,soil_temperature_0_to_7cm_mean_nagpur,et0_fao_evapotranspiration_sum_nagpur,relative_humidity_2m_mean_nagpur,vapour_pressure_deficit_max_nagpur,wet_bulb_temperature_2m_mean_nagpur,snowfall_water_equivalent_sum_nagpur,wind_speed_10m_max_nagpur
2004-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.777001,-5.8519998,-14.402,0.0,0.208,0.24800003,0.24800003,0.24520004,-5.227,0.6036495,46.28842,0.24921483,-12.794759,0.0,9.746631,18.689,25.289,13.488999,0.0,0.25299993,0.2779999,0.29658332,0.28962997,21.711916,3.714801,59.06699,2.0832403,13.421464,0.0,13.797912,,,,,,,,,,,,,,,
2005-01-01,-2.3450832,5.7695,-6.0305004,5.1,0.36145833,0.3347917,0.31799993,0.32456833,-0.82008344,0.6673702,68.889046,0.25399452,-4.201002,0.0,24.248613,4.89825,13.2045,1.2544999,5.1000004,0.37612498,0.36370826,0.376875,0.37405753,4.239917,0.6687883,76.615685,0.3249971,2.9151986,0.0,22.751316,7.7011666,11.322,4.572,2.3,0.40266666,0.40579167,0.38370827,0.3896729,7.0344996,0.5111377,85.59901,0.29752553,6.31959,0.0,15.596767,25.323832,30.328,22.377998,2.1000001,0.4802917,0.49124995,0.45429167,0.463873,25.875917,4.335251,85.98225,1.6098523,23.370798,0.0,5.8603754,22.236168,27.5695,18.3195,5.7,0.38070834,0.39750007,0.4371666,0.42488465,23.323668,4.8570547,81.99688,1.4095199,19.83921,0.0,10.823973,23.458664,29.6295,18.179499,0.0,0.259375,0.32125008,0.38104174,0.3599687,25.414917,6.6070633,65.181496,2.4886332,18.493456,0.0,16.45007,12.936249,16.2175,9.4175,0.0,0.25083327,0.2658333,0.22700004,0.23682334,10.611249,0.6979784,90.2161,0.3829968,11.807011,0.0,30.608469,16.088503,19.026,14.076,0.1,0.30145836,0.3102083,0.32537493,0.32051584,14.011416,1.0409049,88.39051,0.6203171,14.705116,0.0,28.594517,-15.322583,-13.258,-17.408,7.2000003,0.24700005,0.22200006,0.18699999,0.19855003,-9.622584,0.21666014,77.42685,0.047820956,-16.431128,7.2000003,21.986542,-8.637417,-3.302,-11.802,0.0,0.208,0.24800003,0.24800003,0.24520004,-4.224917,0.7048384,38.973064,0.3249428,-11.004487,0.0,9.3876505,18.77025,24.289,14.389,0.0,0.25299993,0.2779999,0.296,0.28920996,21.6765,3.648735,54.784832,2.1223063,12.92572,0.0,9.904906,24.104164,25.65,23.2,0.0,0.0,0.0,0.0,0.0,24.787497,4.5263534,73.34339,1.027216,20.560144,0.0,40.70548
2005-01-02,-2.0055006,8.2695,-5.9305,1.3,0.38787505,0.34529173,0.31799993,0.3286225,-0.67841667,0.812461,67.82596,0.34494418,-4.0925727,0.0,19.878391,10.223251,13.554501,4.2045,6.4999995,0.40766665,0.38270834,0.37620828,0.37977543,8.33575,0.2817303,94.98835,0.091428876,9.665441,0.0,22.7057,11.926166,13.622,10.572,3.1999998,0.40612498,0.40291664,0.38554168,0.39063123,9.272,0.24588744,97.39655,0.067885876,11.603864,0.0,19.562946,24.665497,28.877998,22.528,3.7,0.47833332,0.48099992,0.45499995,0.46209338,25.398832,3.3880916,87.125206,1.0771029,22.935835,0.0,6.9153743,21.815332,27.1695,18.1695,4.8,0.41437495,0.39341664,0.4351666,0.42494372,22.76325,4.5607796,78.373566,1.5083005,18.948437,0.0,11.159999,25.350328,31.5795,18.7795,0.1,0.25449994,0.31779164,0.3786666,0.3571912,26.412834,5.4199033,65.307945,2.9616644,20.169966,0.0,15.256526,1.6841668,12.5675,-0.3325,1.4000001,0.26045835,0.2649999,0.22700004,0.23732209,5.346668,0.64721763,73.80903,0.2160899,-0.43812442,0.0,17.673029,16.361418,18.126,14.826,1.3000001,0.30612502,0.30966666,0.32499993,0.3204588,14.711418,0.7293574,92.220436,0.28143835,15.436855,0.0,20.519999,-20.87675,-18.658,-23.658,0.0,0.24700005,0.22137503,0.18779166,0.19898874,-6.8892503,0.20133834,75.530075,0.04308194,-21.755049,0.0,18.35647,-6.6686664,-0.051999986,-12.152,0.0,0.20962495,0.24800003,0.24800003,0.24531376,-3.9353335,0.9630535,46.11796,0.42505163,-9.432836,0.0,9.3876505,17.305666,24.389,10.589,0.0,0.2524583,0.2779999,0.296,0.2891722,20.409832,4.5491934,38.925297,2.318356,9.685622,0.0,15.844089,23.887499,25.4,22.75,0.0,0.0,0.0,0.0,0.0,24.737503,4.5530453,73.07293,1.1835449,20.298422,0.0,40.392254
2005-01-03,-4.0492496,-2.4305,-5.8305,0.4,0.36791667,0.34974995,0.3188751,0.3287917,-1.118,1.0200617,42.215042,0.3323552,-7.2061143,0.6,17.651016,3.5065832,4.4545,2.4545,19.500002,0.4204167,0.42041668,0.38370833,0.3939867,4.82325,0.19369976,95.68409,0.093032956,3.0227654,0.0,15.463246,9.119918,12.922,5.072,42.9,0.42833328,0.42929164,0.40062502,0.40858456,8.8532505,0.17750785,99.31295,0.01525712,8.983825,0.0,14.84318,24.682167,28.528,21.627998,9.699999,0.5027083,0.49212506,0.45599988,0.46685585,25.382166,3.6102483,88.137215,1.2972908,23.055735,0.0,7.4128532,19.361166,21.5695,18.119501,19.300001,0.4651667,0.4178333,0.434,0.43278667,20.634083,1.6612803,92.202354,0.290792,18.407696,0.0,11.090103,23.137835,26.3295,20.929499,20.0,0.33816668,0.31741667,0.37699994,0.36176917,24.564917,3.6775613,79.67843,1.0342836,20.47333,0.0,13.698934,-2.0345836,-0.4325,-2.8325,10.3,0.346625,0.27183333,0.22700004,0.24478877,1.2925,0.2658056,86.198875,0.14715144,-3.2012024,0.0,12.959999,10.228084,15.376,6.276,18.599998,0.38045835,0.34395835,0.32454154,0.33253336,12.446834,0.6367737,89.95904,0.23085374,9.210741,0.0,15.042659,-21.65592,-15.858,-28.058,0.0,0.24700005,0.22100002,0.18800001,0.19905998,-6.1496677,0.21436706,70.27957,0.07281358,-22.563051,0.0,11.609651,-6.6853337,-2.452,-10.152,0.0,0.21199994,0.24800003,0.24800003,0.24548005,-2.6936667,0.7885835,45.85188,0.33334282,-9.35777,0.0,10.00256,18.666082,26.639,12.139,0.0,0.25199997,0.2779999,0.296,0.2891401,21.0515,4.662001,43.235275,2.4075565,11.44687,0.0,16.375053,23.468748,24.75,22.6,0.0,0.0,0.0,0.0,0.0,24.675001,4.4869843,71.33887,1.1768497,19.684912,0.0,39.83006
2005-01-04,-4.8971667,-2.5805,-7.7805004,6.9,0.36066672,0.34999993,0.31929177,0.3286367,-1.3763334,0.72433996,58.71967,0.3266906,-7.3951077,6.9999995,22.768398,2.7149165,3.9545,1.9545,9.7,0.4039583,0.41220832,0.3938334,0.39840087,3.6711674,0.3109335,89.62092,0.14149839,1.7155164,0.0,17.57744,4.6594996,6.672,3.072,6.8,0.40995836,0.42079166,0.42249998,0.42126334,6.0511665,0.47546425,89.585075,0.19043154,3.616751,0.0,13.797912,24.705084,28.977999,22.428,14.300001,0.47141668,0.49275005,0.46179166,0.4689667,25.309248,3.6227365,89.056915,1.186388,23.22519,0.0,6.696387,19.327835,22.7195,17.9195,13.300001,0.49275005,0.46895835,0.4342501,0.44563374,20.342417,2.2859843,92.21389,0.6028917,18.363129,0.0,10.446206,23.373251,28.0295,18.679499,6.6,0.4305,0.3271667,0.37645838,0.36989006,24.65033,5.3597546,75.33486,1.6054995,20.003534,0.0,9.793059,-3.8137503,-2.0825,-5.6825,17.2,0.37637496,0.29720834,0.22725004,0.25237998,0.22583334,0.30153418,82.02783,0.12902224,-5.2047153,0.90000004,22.7057,3.5926666,6.076,2.326,35.2,0.41629162,0.405625,0.33200002,0.3533617,7.2635,0.24264702,93.982414,0.2229048,2.9598734,0.0,22.89611,-23.483,-17.208,-26.758,0.0,0.24700005,0.22087497,0.18800001,0.19903375,-6.3955,0.17681047,70.88212,0.041644484,-24.228127,0.0,15.937878,-5.5478344,1.2479999,-10.002001,0.0,0.213625,0.24800003,0.24800003,0.24559377,-3.3415835,0.8776952,45.83052,0.45571017,-8.477143,0.0,7.5942073,18.930666,26.338999,12.938999,0.0,0.25199997,0.2779999,0.296,0.2891401,21.620255,4.406217,41.36147,2.445348,11.400719,0.0,11.841756,23.695837,25.5,22.6,0.0,0.0,0.0,0.0,0.0,24.587502,4.2065744,75.64911,1.0590999,20.47254,0.0,36.276142
2005-01-05,-9.418,-8.080501,-10.0305,16.8,0.35545835,0.3494583,0.32000005,0.3286684,-1.768,0.33322528,83.06339,0.061754286,-10.567947,16.8,27.288855,-0.1725833,2.3545,-2.2455,24.1,0.42312503,0.42829165,0.40950003,0.41439998,1.8378333,0.15451962,94.66275,0.039750397,-0.732214,0.8,24.798225,0.56991667,5.072,-1.178,45.9,0.42695835,0.43033338,0.43329167,0.4322271,3.1553335,0.14001435,95.24639,0.05064845,0.050708335,0.0,25.12016,23.573835,25.778,22.278,19.400003,0.47858337,0.49270836,0.472375,0.4770796,24.496744,2.3382378,97.01966,0.27193427,23.205881,0.0,6.763786,19.607,23.4695,17.4695,2.0000002,0.4910833,0.48683333,0.43666658,0.45101082,20.49867,2.4590871,91.29197,0.71744347,18.51143,0.0,7.729527,23.827415,29.0795,18.0795,0.1,0.40704167,0.33166656,0.3749583,0.36811292,24.894081,5.960326,72.08413,2.138384,19.868097,0.0,11.753877,-10.186667,-6.0325,-14.2325,5.3,0.37870833,0.3431249,0.22854172,0.26311585,-0.96166664,0.38095802,76.55164,0.090295225,-11.559516,4.9,24.187069,-3.1885834,1.826,-7.074,42.1,0.42604172,0.4277083,0.36816666,0.38472167,2.4010005,0.4476851,82.21688,0.17352778,-4.432757,0.2,25.264202,-25.762163,-21.108,-28.608,0.0,0.24700005,0.21999997,0.18800001,0.19884999,-14.058,0.17661147,68.48332,0.04731217,-26.343752,0.0,12.387348,-3.7832506,1.598,-8.452001,0.0,0.21808338,0.24800003,0.24800003,0.24590582,-1.9603333,0.9339266,45.595417,0.4701206,-6.996056,0.0,8.28,18.603582,25.838999,12.188999,0.0,0.25199997,0.2779999,0.2956667,0.2889001,21.14108,4.640945,38.352657,2.5423326,10.635394,0.0,15.683776,23.781248,25.1,22.65,0.0,0.0,0.0,0.0,0.0,24.552078,3.9156792,77.85647,0.8797381,20.861982,0.0,33.772907
2005-01-06,-14.947166,-9.8805,-18.780499,3.0000002,0.35175,0.34833333,0.3205417,0.3285626,-1.5638332,0.31925094,82.416176,0.043811157,-15.934059,3.2,22.26477,-3.7121668,-2.0455,-5.5955,2.0,0.41058335,0.42204168,0.41691658,0.4175496,0.27325,0.56340814,74.74593,0.17559946,-5.421448,1.7000002,24.216522,-1.4634167,0.222,-3.928,8.400001,0.41545835,0.42287502,0.43250003,0.42928588,1.1886667,0.59362364,79.434135,0.20509374,-2.992303,0.2,27.36947,24.103003,26.977999,21.778,14.000001,0.48779166,0.49475,0.4845415,0.48691297,24.680082,3.297758,92.29731,0.7294793,23.080393,0.0,6.489992,20.736166,24.4195,18.5195,5.4000006,0.48454162,0.48525,0.43879163,0.4517504,21.192417,3.171617,87.03245,0.8734987,19.089691,0.0,7.5942073,24.252417,30.429499,17.929499,0.0,0.36991668,0.33,0.37308338,0.3638142,25.496168,6.5290627,68.354164,2.623566,19.622341,0.0,12.245293,-10.876251,-5.2825,-15.2825,0.0,0.35833332,0.34437492,0.23033333,0.26324216,-1.8241663,0.81295294,63.26459,0.18832913,-12.718311,0.0,18.391737,-6.7656665,-2.374,-10.424,0.0,0.39841673,0.41041663,0.38170838,0.38890672,-0.15941666,1.2327157,49.223583,0.2729316,-9.311934,0.0,21.980644,-18.5955,-11.458,-28.258,0.0,0.24700005,0.21999997,0.18800001,0.19884999,-13.808,0.339379,70.86181,0.08919102,-19.697289,0.0,21.194187,-3.84575,0.798,-8.252001,0.0,0.22270828,0.24800003,0.24800003,0.24622954,-2.2478335,0.87124896,51.438538,0.4008184,-6.826778,0.0,9.793059,19.276499,26.689,13.039,0.0,0.25199997,0.2779999,0.29525003,0.2886001,21.572334,4.577996,43.285023,2.4541268,11.988801,0.0,15.072783,24.022913,24.9,23.2,0.0,0.0,0.0,0.0,0.0,24.562494,3.680939,80.637474,0.7145679,21.47531,0.0,30.121912
2005-01-07,-13.599251,-10.330501,-17.8305,0.0,0.34899998,0.34691676,0.32100007,0.32840255,-1.5221667,0.36042926,83.484764,0.048146114,-14.595855,0.0,15.876775,-2.9913337,0.75450003,-6.2955,1.1,0.3952917,0.40937498,0.41583326,0.41303918,-0.4475833,0.7410827,62.554337,0.30310094,-5.531239,1.1,13.979871,-2.3238332,0.82199997,-5.228,0.0,0.3927083,0.40250003,0.42691672,0.4193946,0.04283333,0.7375899,64.276665,0.26249796,-4.822377,0.0,11.966954,25.711334,31.477999,21.627998,3.8999999,0.4879584,0.486125,0.48591658,0.48610333,25.786333,4.838289,86.467766,1.9190514,23.772041,0.0,5.6920996,21.963251,26.7195,18.0195,4.8,0.48074993,0.484,0.44066668,0.45257255,22.51325,4.8707013,85.1746,1.1876283,19.99896,0.0,9.227524,25.279501,32.1295,17.5295,0.0,0.339875,0.32662496,0.37108326,0.35956255,26.333666,6.4372115,65.89152,2.9209094,20.192385,0.0,9.3669195,-5.0054164,0.7175,-8.2825,0.0,0.34966668,0.34158337,0.23191659,0.26318923,-1.6116666,1.0370613,65.479385,0.29803395,-7.26614,0.0,17.163355,-0.3406664,6.526,-4.074,0.0,0.38724998,0.39983332,0.383,0.38683257,0.5718333,1.1672475,67.912315,0.39669007,-2.7490585,0.0,15.034041,-15.862167,-12.258,-20.258,0.0,0.24700005,0.21979165,0.18800001,0.19880623,-12.083001,0.25611484,76.54708,0.07674773,-17.009562,0.2,18.692286,-4.9978337,-0.902,-9.502001,0.0,0.2257917,0.24800003,0.24800003,0.24644546,-2.5624166,0.7493349,55.5882,0.3455596,-7.663746,0.0,6.489992,19.647331,27.588999,12.889,0.0,0.25199997,0.2779999,0.29500005,0.28842008,21.903587,4.509116,39.603832,2.854612,11.61505,0.0,11.753877,23.929167,25.1,22.85,0.0,0.0,0.0,0.0,0.0,24.625006,3.86562,78.459694,0.7074139,21.09507,0.0,33.01418
2005-01-08,-17.793,-14.4305,-22.6805,0.0,0.34683344,0.3455416,0.3215417,0.328352,-1.5513334,0.29060498,82.40297,0.03690587,-18.693182,0.0,13.493999,-3.6163332,0.0545,-8.1455,3.6,0.38779172,0.39966667,0.4137917,0.40900537,-0.28716668,0.72924817,80.6547,0.24266556,-5.107588,3.6999998,10.661107,-1.3280001,0.622,-3.028,4.7,0.3849999,0.3905833,0.42212495,0.41290256,0.23866665,0.46243,83.48293,0.17709932,-2.709562,4.3999996,13.004922,26.382166,32.028,23.078,2.9,0.48608336,0.48212492,0.48366663,0.48351213,26.4905,4.622166,86.26281,2.089552,24.384077,0.0,5.1165614,22.054918,26.5195,18.6695,4.2000003,0.47966662,0.48012492,0.4419584,0.45261297,22.87992,4.237109,87.73061,1.0230615,20.430748,0.0,6.4799995,26.081583,32.8795,20.179499,2.5,0.3239583,0.32312503,0.36908332,0.3562733,27.369085,5.910023,71.98138,2.6024697,21.986458,0.0,8.350138,-2.7491663,4.3175,-9.8325,0.0,0.34441662,0.33833325,0.23341674,0.26321915,-1.3408335,1.0598841,68.51069,0.40505084,-5.0369334,0.0,22.91026,0.9218332,8.126,-4.574,0.0,0.38016665,0.39245835,0.38241664,0.38436794,1.4114169,1.2878996,77.483986,0.4983974,-1.0590714,0.0,21.2522,-15.878834,-10.858,-22.308,0.0,0.24700005,0.219,0.18800001,0.19864003,-11.247584,0.2905058,78.58119,0.081192076,-16.989515,0.2,21.313093,-3.0540838,1.848,-7.7520003,0.0,0.22812499,0.24800003,0.24800003,0.24660873,-1.4915835,0.803263,44.545044,0.47079083,-6.3877206,0.0,6.489992,20.191084,27.389,14.039,0.0,0.25199997,0.2779999,0.29500005,0.28842008,22.001497,4.134503,46.948044,2.4952776,13.174401,0.0,10.00256,24.18125,25.55,23.35,0.0,0.0,0.0,0.0,0.0,24.737501,4.186015,77.50637,1.0778208,21.184057,0.0,36.23682
2005-01-09,-6.082583,0.119500004,-13.7805,0.0,0.34491658,0.3443333,0.322,0.32829407,-1.48675,0.4291194,90.60959,0.059975505,-6.8592143,0.0,24.993437,0.56491673,6.2045,-4.0955,0.0,0.38987502,0.39270842,0.41162512,0.40613008,-0.06216663,0.8123799,84.73879,0.29387563,-0.815623,0.0,18.03237,1.522,6.522,-1.678,0.0,0.38195834,0.3833333,0.41812503,0.40828717,1.1324166,0.9261822,79.85763,0.34418368,-0.2657716,0.0,21.542923,25.494665,28.678,23.328,6.6999993,0.49358332,0.48441663,0.48162493,0.48304832,26.073835,3.4135013,90.7518,0.95176125,24.246347,0.0,5.1165614,21.377836,25.0195,18.8195,0.3,0.47687495,0.47574988,0.4429166,0.45218882,22.152832,2.6628506,89.73011,0.7118945,20.058508,0.0,10.041354,25.758669,31.779501,21.5295,7.9000006,0.35116664,0.32041678,0.36749998,0.35646915,27.256584,5.112723,81.46739,2.0712752,23.128859,0.0,10.829959,5.0383334,14.0675,-1.0825,0.0,0.35341668,0.33579168,0.23466666,0.26421544,-0.09916671,1.4739072,76.914955,0.81956816,2.7409642,0.0,18.998314,9.705167,17.575998,3.976,0.0,0.374625,0.38637504,0.38137496,0.3819525,7.0801673,1.6901855,80.65777,0.9090493,7.572105,0.0,23.210928,-15.395504,-13.208,-18.758,1.9000001,0.24700005,0.219,0.18800001,0.19864003,-10.02675,0.22229972,80.92389,0.052786723,-16.429811,2.1,21.407139,-3.0957506,1.648,-7.652,0.0,0.23120828,0.24800003,0.24800003,0.24682464,-1.8603331,0.8700295,49.28223,0.43667203,-6.2645626,0.0,6.162207,20.18692,26.639,14.039,0.0,0.25149998,0.2779999,0.29500005,0.28838503,22.728584,3.8508022,60.7225,2.425838,14.7846365,0.0,11.983188,24.137495,25.65,23.2,0.0,0.0,0.0,0.0,0.0,24.862505,4.3458643,73.98343,1.0451326,20.67332,0.0,38.746437
